method,rep,t,ess
copf_ut,8,113,249.757
copf_ut,8,114,351.16
copf_ut,8,115,239.03
copf_ut,8,116,362.161
copf_ut,8,117,266.724
copf_ut,8,118,212.446
copf_ut,8,119,370.118
copf_ut,8,120,310.218
copf_ut,8,121,244.697
copf_ut,8,122,343.371
copf_ut,8,123,219.406
copf_ut,8,124,378.332
copf_ut,8,125,289.508
copf_ut,8,126,214.031
copf_ut,8,127,378.926
copf_ut,8,128,297.924
copf_ut,8,129,194.209
copf_ut,8,130,347.074
copf_ut,8,131,274.148
copf_ut,8,132,224.956
copf_ut,8,133,393.525
copf_ut,8,134,308.462
copf_ut,8,135,240.741
copf_ut,8,136,413.932
copf_ut,8,137,291.857
copf_ut,8,138,192.014
copf_ut,8,139,361.791
copf_ut,8,140,242.208
copf_ut,8,141,364.665
copf_ut,8,142,280.276
copf_ut,8,143,210.909
copf_ut,8,144,372.082
copf_ut,8,145,285.894
copf_ut,8,146,236.6
copf_ut,8,147,417.235
copf_ut,8,148,261.078
copf_ut,8,149,196.377
pf_ut,9,0,83.4077
pf_ut,9,1,221.928
pf_ut,9,2,217.113
pf_ut,9,3,238.229
pf_ut,9,4,77.9686
pf_ut,9,5,220.259
pf_ut,9,6,70.2319
pf_ut,9,7,195.802
pf_ut,9,8,147.971
pf_ut,9,9,129.469
pf_ut,9,10,190.096
pf_ut,9,11,153.815
pf_ut,9,12,200.868
pf_ut,9,13,147.84
pf_ut,9,14,207.704
pf_ut,9,15,59.0038
pf_ut,9,16,227.949
pf_ut,9,17,209.137
pf_ut,9,18,144.219
pf_ut,9,19,178.414
pf_ut,9,20,136.238
pf_ut,9,21,173.394
pf_ut,9,22,27.6847
pf_ut,9,23,127.318
pf_ut,9,24,65.453
pf_ut,9,25,124.206
pf_ut,9,26,99.983
pf_ut,9,27,125.506
pf_ut,9,28,47.1999
pf_ut,9,29,116.074
pf_ut,9,30,163.227
pf_ut,9,31,152.429
pf_ut,9,32,182.024
pf_ut,9,33,211.182
pf_ut,9,34,77.0043
pf_ut,9,35,118.965
pf_ut,9,36,222.011
pf_ut,9,37,241.049
pf_ut,9,38,77.3733
pf_ut,9,39,124.058
pf_ut,9,40,192.516
pf_ut,9,41,163.17
pf_ut,9,42,135.07
pf_ut,9,43,7.8654
pf_ut,9,44,149.474
pf_ut,9,45,158.75
pf_ut,9,46,168.117
pf_ut,9,47,18.3907
pf_ut,9,48,158.611
pf_ut,9,49,211.291
pf_ut,9,50,166.8
pf_ut,9,51,24.5414
pf_ut,9,52,186.49
pf_ut,9,53,33.3348
pf_ut,9,54,165.277
pf_ut,9,55,61.9671
pf_ut,9,56,108.623
pf_ut,9,57,159.376
pf_ut,9,58,111.453
pf_ut,9,59,118.677
pf_ut,9,60,40.8264
pf_ut,9,61,76.0312
pf_ut,9,62,84.3203
pf_ut,9,63,120.798
pf_ut,9,64,54.6457
pf_ut,9,65,77.2113
pf_ut,9,66,5.25277
pf_ut,9,67,113.689
pf_ut,9,68,111.731
pf_ut,9,69,145.822
pf_ut,9,70,9.11552
pf_ut,9,71,26.1433
pf_ut,9,72,88.4516
pf_ut,9,73,79.0775
pf_ut,9,74,101.347
pf_ut,9,75,125.725
pf_ut,9,76,31.7853
pf_ut,9,77,37.958
pf_ut,9,78,118.423
pf_ut,9,79,102.048
pf_ut,9,80,166.861
pf_ut,9,81,137.572
pf_ut,9,82,149.894
pf_ut,9,83,179.279
pf_ut,9,84,151.39
pf_ut,9,85,68.0198
pf_ut,9,86,88.4069
pf_ut,9,87,1.01434
pf_ut,9,88,120.743
pf_ut,9,89,64.8397
pf_ut,9,90,71.0358
pf_ut,9,91,107.797
pf_ut,9,92,111.683
pf_ut,9,93,85.8807
pf_ut,9,94,129.463
pf_ut,9,95,53.8309
pf_ut,9,96,151.989
pf_ut,9,97,94.3396
pf_ut,9,98,127.025
pf_ut,9,99,166.931
pf_ut,9,100,151.08
pf_ut,9,101,168.901
pf_ut,9,102,178.442
pf_ut,9,103,121.571
pf_ut,9,104,142.234
pf_ut,9,105,30.4633
pf_ut,9,106,30.1399
pf_ut,9,107,102.935
pf_ut,9,108,87.7919
pf_ut,9,109,175.874
pf_ut,9,110,150.496
pf_ut,9,111,216.61
pf_ut,9,112,105.805
pf_ut,9,113,194.441
pf_ut,9,114,114.878
pf_ut,9,115,161.306
pf_ut,9,116,118.566
pf_ut,9,117,144.119
pf_ut,9,118,133.567
pf_ut,9,119,96.6225
pf_ut,9,120,262.194
pf_ut,9,121,124.035
pf_ut,9,122,110.724
pf_ut,9,123,98.818
pf_ut,9,124,202.42
pf_ut,9,125,205.08
pf_ut,9,126,194.009
pf_ut,9,127,197.859
pf_ut,9,128,91.3479
pf_ut,9,129,32.834
pf_ut,9,130,81.22
pf_ut,9,131,138.496
pf_ut,9,132,242.206
pf_ut,9,133,197.255
pf_ut,9,134,242.794
pf_ut,9,135,221.927
pf_ut,9,136,214.519
pf_ut,9,137,158.168
pf_ut,9,138,134.012
pf_ut,9,139,90.1859
pf_ut,9,140,62.5855
pf_ut,9,141,205.281
pf_ut,9,142,27.5401
pf_ut,9,143,151.804
pf_ut,9,144,119.69
pf_ut,9,145,129.345
pf_ut,9,146,225.43
pf_ut,9,147,242.548
pf_ut,9,148,31.3541
pf_ut,9,149,194.745
copf_ut,9,0,171.782
copf_ut,9,1,401.817
copf_ut,9,2,323.31
copf_ut,9,3,262.214
copf_ut,9,4,173.78
copf_ut,9,5,416.892
copf_ut,9,6,290.243
copf_ut,9,7,222.437
copf_ut,9,8,355.01
copf_ut,9,9,270.542
copf_ut,9,10,201.603
copf_ut,9,11,377.62
copf_ut,9,12,276.886
copf_ut,9,13,201.048
copf_ut,9,14,377.825
copf_ut,9,15,296.163
copf_ut,9,16,232.108
copf_ut,9,17,404.235
copf_ut,9,18,319.704
copf_ut,9,19,250.548
copf_ut,9,20,359.78
copf_ut,9,21,254.332
copf_ut,9,22,281.686
copf_ut,9,23,154.547
copf_ut,9,24,289.175
copf_ut,9,25,177.382
copf_ut,9,26,336.36
copf_ut,9,27,204.734
copf_ut,9,28,311.798
copf_ut,9,29,210.692
copf_ut,9,30,375.5
copf_ut,9,31,280.817
copf_ut,9,32,220.299
copf_ut,9,33,388.078
copf_ut,9,34,306.697
copf_ut,9,35,230.02
copf_ut,9,36,426.43
copf_ut,9,37,337.478
copf_ut,9,38,229.319
copf_ut,9,39,344.024
copf_ut,9,40,231.808
copf_ut,9,41,369.483
copf_ut,9,42,272.093
copf_ut,9,43,153.747
copf_ut,9,44,306.363
copf_ut,9,45,182.714
copf_ut,9,46,337.759
copf_ut,9,47,249.582
copf_ut,9,48,386.747
copf_ut,9,49,300.591
copf_ut,9,50,223.261
copf_ut,9,51,287.835
copf_ut,9,52,197.565
copf_ut,9,53,338.925
copf_ut,9,54,250.721
copf_ut,9,55,310.027
copf_ut,9,56,191.383
copf_ut,9,57,338.076
copf_ut,9,58,236.952
copf_ut,9,59,355.619
copf_ut,9,60,225.297
copf_ut,9,61,310.538
copf_ut,9,62,173.916
copf_ut,9,63,291.505
copf_ut,9,64,171.992
copf_ut,9,65,290.892
copf_ut,9,66,117.073
copf_ut,9,67,244.01
copf_ut,9,68,247.29
copf_ut,9,69,264.488
copf_ut,9,70,124.315
copf_ut,9,71,193.302
copf_ut,9,72,237.757
copf_ut,9,73,216.577
copf_ut,9,74,213.021
copf_ut,9,75,244.91
copf_ut,9,76,268.525
copf_ut,9,77,171.836
copf_ut,9,78,353.469
copf_ut,9,79,262.526
copf_ut,9,80,192.12
copf_ut,9,81,344.077
copf_ut,9,82,228.069
copf_ut,9,83,337.856
copf_ut,9,84,233.227
copf_ut,9,85,284.367
copf_ut,9,86,152.948
copf_ut,9,87,157.77
copf_ut,9,88,237.469
copf_ut,9,89,223.439
copf_ut,9,90,219.926
copf_ut,9,91,224.528
copf_ut,9,92,263.391
copf_ut,9,93,140.783
copf_ut,9,94,276.625
copf_ut,9,95,169.479
copf_ut,9,96,323.624
copf_ut,9,97,178.934
copf_ut,9,98,332.113
copf_ut,9,99,220.666
copf_ut,9,100,337.037
copf_ut,9,101,218.841
copf_ut,9,102,356.205
copf_ut,9,103,230.958
copf_ut,9,104,358.331
copf_ut,9,105,216.85
copf_ut,9,106,329.504
copf_ut,9,107,218.588
copf_ut,9,108,333.031
copf_ut,9,109,239.269
copf_ut,9,110,374.943
copf_ut,9,111,281.624
copf_ut,9,112,182.443
copf_ut,9,113,379.318
copf_ut,9,114,243.813
copf_ut,9,115,340.105
copf_ut,9,116,254.445
copf_ut,9,117,380.731
copf_ut,9,118,295.543
copf_ut,9,119,232.112
copf_ut,9,120,426.569
copf_ut,9,121,347.358
copf_ut,9,122,247.735
copf_ut,9,123,335.85
copf_ut,9,124,246.148
copf_ut,9,125,360.745
copf_ut,9,126,260.01
copf_ut,9,127,184.194
copf_ut,9,128,361.294
copf_ut,9,129,234.862
copf_ut,9,130,380.035
copf_ut,9,131,284.495
copf_ut,9,132,217.197
copf_ut,9,133,400.064
copf_ut,9,134,300.628
copf_ut,9,135,237.515
copf_ut,9,136,401.48
copf_ut,9,137,287.73
copf_ut,9,138,198.869
copf_ut,9,139,363.78
copf_ut,9,140,251.519
copf_ut,9,141,363.61
copf_ut,9,142,279.592
copf_ut,9,143,201.931
copf_ut,9,144,379.077
copf_ut,9,145,304.351
copf_ut,9,146,249.009
copf_ut,9,147,421.161
copf_ut,9,148,278.543
copf_ut,9,149,200.712
pf_ut,10,0,82.1661
pf_ut,10,1,229.456
pf_ut,10,2,210.619
pf_ut,10,3,246.312
pf_ut,10,4,69.7792
pf_ut,10,5,213.214
pf_ut,10,6,82.978
pf_ut,10,7,198.768
pf_ut,10,8,136.145
pf_ut,10,9,107.113
pf_ut,10,10,186.488
pf_ut,10,11,156.767
pf_ut,10,12,200.15
pf_ut,10,13,137.774
pf_ut,10,14,207.399
pf_ut,10,15,57.4396
pf_ut,10,16,214.162
pf_ut,10,17,219.885
pf_ut,10,18,138.326
pf_ut,10,19,175.011
pf_ut,10,20,145.688
pf_ut,10,21,191.729
pf_ut,10,22,32.5736
pf_ut,10,23,128.416
pf_ut,10,24,61.7809
pf_ut,10,25,104.975
pf_ut,10,26,87.6043
pf_ut,10,27,139.924
pf_ut,10,28,45.8564
pf_ut,10,29,96.8941
pf_ut,10,30,163.597
pf_ut,10,31,167.164
pf_ut,10,32,206.105
pf_ut,10,33,225.139
pf_ut,10,34,46.6371
pf_ut,10,35,152.021
pf_ut,10,36,229.601
pf_ut,10,37,223.579
pf_ut,10,38,70.9447
pf_ut,10,39,115.749
pf_ut,10,40,161.21
pf_ut,10,41,167.284
pf_ut,10,42,159.425
pf_ut,10,43,9.2675
pf_ut,10,44,139.274
pf_ut,10,45,145.909
pf_ut,10,46,164.327
pf_ut,10,47,16.0699
pf_ut,10,48,132.366
pf_ut,10,49,207.633
pf_ut,10,50,145.084
pf_ut,10,51,38.895
pf_ut,10,52,175.43
pf_ut,10,53,37.1695
pf_ut,10,54,191.976
pf_ut,10,55,66.3732
pf_ut,10,56,105.097
pf_ut,10,57,176.601
pf_ut,10,58,128.522
pf_ut,10,59,115.407
pf_ut,10,60,27.7464
pf_ut,10,61,53.824
pf_ut,10,62,115.549
pf_ut,10,63,119.252
pf_ut,10,64,44.472
pf_ut,10,65,77.7938
pf_ut,10,66,6.10175
pf_ut,10,67,124.275
pf_ut,10,68,118.939
pf_ut,10,69,111.834
pf_ut,10,70,8.56144
pf_ut,10,71,33.9338
pf_ut,10,72,89.8443
pf_ut,10,73,81.0046
pf_ut,10,74,103.032
pf_ut,10,75,114.531
pf_ut,10,76,25.7168
pf_ut,10,77,37.6513
pf_ut,10,78,124.101
pf_ut,10,79,111.743
pf_ut,10,80,169.245
pf_ut,10,81,129.456
pf_ut,10,82,140.319
pf_ut,10,83,166.181
pf_ut,10,84,157.501
pf_ut,10,85,62.3364
pf_ut,10,86,79.5356
pf_ut,10,87,1.00016
pf_ut,10,88,86.2279
pf_ut,10,89,72.7539
pf_ut,10,90,80.907
pf_ut,10,91,102.901
pf_ut,10,92,98.0412
pf_ut,10,93,84.5572
pf_ut,10,94,122.552
pf_ut,10,95,58.8936
pf_ut,10,96,149.13
pf_ut,10,97,105.412
pf_ut,10,98,115.8
pf_ut,10,99,162.553
pf_ut,10,100,148.758
pf_ut,10,101,185.874
pf_ut,10,102,168.068
pf_ut,10,103,143.954
pf_ut,10,104,142.463
pf_ut,10,105,33.1155
pf_ut,10,106,32.4263
pf_ut,10,107,108.68
pf_ut,10,108,83.85
pf_ut,10,109,169.24
pf_ut,10,110,144.902
pf_ut,10,111,213.635
pf_ut,10,112,113.378
pf_ut,10,113,199.547
pf_ut,10,114,120.54
pf_ut,10,115,168.597
pf_ut,10,116,122.856
pf_ut,10,117,167.349
pf_ut,10,118,143.229
pf_ut,10,119,102.243
pf_ut,10,120,242.923
pf_ut,10,121,261.016
pf_ut,10,122,56.0846
pf_ut,10,123,86.3549
pf_ut,10,124,175.815
pf_ut,10,125,187.139
pf_ut,10,126,203.622
pf_ut,10,127,207.039
pf_ut,10,128,92.5533
pf_ut,10,129,32.6368
pf_ut,10,130,112.515
pf_ut,10,131,123.312
pf_ut,10,132,227.701
pf_ut,10,133,202.446
pf_ut,10,134,228.759
pf_ut,10,135,214.342
pf_ut,10,136,220.149
pf_ut,10,137,148.178
pf_ut,10,138,158.532
pf_ut,10,139,96.8711
pf_ut,10,140,63.7886
pf_ut,10,141,207.076
pf_ut,10,142,35.262
pf_ut,10,143,165.94
pf_ut,10,144,110.875
pf_ut,10,145,134.424
pf_ut,10,146,221.072
pf_ut,10,147,232.091
pf_ut,10,148,22.9596
pf_ut,10,149,171.3
copf_ut,10,0,146.709
copf_ut,10,1,417.147
copf_ut,10,2,339.328
copf_ut,10,3,277.455
copf_ut,10,4,199.531
copf_ut,10,5,417.512
copf_ut,10,6,282.891
copf_ut,10,7,224.795
copf_ut,10,8,373.419
copf_ut,10,9,297.634
copf_ut,10,10,241.269
copf_ut,10,11,384.71
copf_ut,10,12,288.51
copf_ut,10,13,209.716
copf_ut,10,14,364.042
copf_ut,10,15,274.493
copf_ut,10,16,211.101
copf_ut,10,17,405.36
copf_ut,10,18,319.852
copf_ut,10,19,254.296
copf_ut,10,20,357.96
copf_ut,10,21,248.916
copf_ut,10,22,261.675
copf_ut,10,23,173.718
copf_ut,10,24,276.882
copf_ut,10,25,169.883
copf_ut,10,26,343.663
copf_ut,10,27,213.814
copf_ut,10,28,320.875
copf_ut,10,29,233.85
copf_ut,10,30,359.519
copf_ut,10,31,277.002
copf_ut,10,32,215.105
copf_ut,10,33,403.267
copf_ut,10,34,312.65
copf_ut,10,35,229.231
copf_ut,10,36,412.362
copf_ut,10,37,328.573
copf_ut,10,38,215.708
copf_ut,10,39,351.365
copf_ut,10,40,251.229
copf_ut,10,41,357.933
copf_ut,10,42,249.527
copf_ut,10,43,220.548
copf_ut,10,44,311.562
copf_ut,10,45,192.47
copf_ut,10,46,325.193
copf_ut,10,47,251.064
copf_ut,10,48,387.841
copf_ut,10,49,298.807
copf_ut,10,50,217.857
copf_ut,10,51,260.88
copf_ut,10,52,170.386
copf_ut,10,53,330.939
copf_ut,10,54,236.597
copf_ut,10,55,299.246
copf_ut,10,56,185.208
copf_ut,10,57,324.043
copf_ut,10,58,226.924
copf_ut,10,59,366.32
copf_ut,10,60,232.682
copf_ut,10,61,293.399
copf_ut,10,62,155.377
copf_ut,10,63,278.946
copf_ut,10,64,168.481
copf_ut,10,65,289.745
copf_ut,10,66,130.716
copf_ut,10,67,228.282
copf_ut,10,68,248.58
copf_ut,10,69,280.92
copf_ut,10,70,119.702
copf_ut,10,71,193.237
copf_ut,10,72,226.952
copf_ut,10,73,216.536
copf_ut,10,74,228.631
copf_ut,10,75,245.243
copf_ut,10,76,286.37
copf_ut,10,77,191.179
copf_ut,10,78,332.207
copf_ut,10,79,242.959
copf_ut,10,80,364.334
copf_ut,10,81,242.228
copf_ut,10,82,341.816
copf_ut,10,83,216.361
copf_ut,10,84,353.39
copf_ut,10,85,213.207
copf_ut,10,86,280.844
copf_ut,10,87,116.268
copf_ut,10,88,244.313
copf_ut,10,89,232.51
copf_ut,10,90,229.933
copf_ut,10,91,219.697
copf_ut,10,92,250.995
copf_ut,10,93,268.489
copf_ut,10,94,140.97
copf_ut,10,95,310.365
copf_ut,10,96,185.294
copf_ut,10,97,284.916
copf_ut,10,98,186.051
copf_ut,10,99,331.32
copf_ut,10,100,214.437
copf_ut,10,101,355.897
copf_ut,10,102,249.335
copf_ut,10,103,323.841
copf_ut,10,104,231.077
copf_ut,10,105,266.57
copf_ut,10,106,187.096
copf_ut,10,107,325.374
copf_ut,10,108,233.151
copf_ut,10,109,361.643
copf_ut,10,110,273.618
copf_ut,10,111,200.9
copf_ut,10,112,354.66
copf_ut,10,113,241.082
copf_ut,10,114,341.672
copf_ut,10,115,227.363
copf_ut,10,116,363.052
copf_ut,10,117,283.761
copf_ut,10,118,216.203
copf_ut,10,119,384.825
copf_ut,10,120,314.933
copf_ut,10,121,260.587
copf_ut,10,122,186.556
copf_ut,10,123,339.959
copf_ut,10,124,247.443
copf_ut,10,125,358.877
copf_ut,10,126,261.827
copf_ut,10,127,195.995
copf_ut,10,128,365.516
copf_ut,10,129,243.071
copf_ut,10,130,365.032
copf_ut,10,131,288.798
copf_ut,10,132,223.599
copf_ut,10,133,401.624
copf_ut,10,134,314.373
copf_ut,10,135,247.679
copf_ut,10,136,409.617
copf_ut,10,137,291.817
copf_ut,10,138,219.359
copf_ut,10,139,355.475
copf_ut,10,140,232.047
copf_ut,10,141,361.607
copf_ut,10,142,286.257
copf_ut,10,143,206.468
copf_ut,10,144,389.377
copf_ut,10,145,300.792
copf_ut,10,146,234.312
copf_ut,10,147,426.572
copf_ut,10,148,280.169
copf_ut,10,149,208.25
pf_ut,11,0,81.0637
pf_ut,11,1,222.397
pf_ut,11,2,186.387
pf_ut,11,3,250.745
pf_ut,11,4,77.8969
pf_ut,11,5,223.828
pf_ut,11,6,53.7669
pf_ut,11,7,187.527
pf_ut,11,8,153.565
pf_ut,11,9,110.69
pf_ut,11,10,201.85
pf_ut,11,11,162.493
pf_ut,11,12,215.429
pf_ut,11,13,135.781
pf_ut,11,14,191.49
pf_ut,11,15,67.4863
pf_ut,11,16,236.35
pf_ut,11,17,230.221
pf_ut,11,18,146.928
pf_ut,11,19,164.861
pf_ut,11,20,138.195
pf_ut,11,21,193.34
pf_ut,11,22,28.5454
pf_ut,11,23,122.852
pf_ut,11,24,64.2534
pf_ut,11,25,114.031
pf_ut,11,26,101.654
pf_ut,11,27,126.451
pf_ut,11,28,38.4026
pf_ut,11,29,111.622
pf_ut,11,30,157.198
pf_ut,11,31,163.978
pf_ut,11,32,185.739
pf_ut,11,33,216.585
pf_ut,11,34,56.4566
pf_ut,11,35,126.689
pf_ut,11,36,217.61
pf_ut,11,37,236.17
pf_ut,11,38,53.9159
pf_ut,11,39,127.791
pf_ut,11,40,183.711
pf_ut,11,41,160.099
pf_ut,11,42,144.374
pf_ut,11,43,6.27197
pf_ut,11,44,150.778
pf_ut,11,45,164.691
pf_ut,11,46,175.898
pf_ut,11,47,18.6784
pf_ut,11,48,153.845
pf_ut,11,49,218.149
pf_ut,11,50,163.187
pf_ut,11,51,21.3147
pf_ut,11,52,192.838
pf_ut,11,53,38.5286
pf_ut,11,54,206.216
pf_ut,11,55,61.5055
pf_ut,11,56,124.574
pf_ut,11,57,168.37
pf_ut,11,58,124.667
pf_ut,11,59,121.699
pf_ut,11,60,29.6849
pf_ut,11,61,69.3513
pf_ut,11,62,116.844
pf_ut,11,63,111.979
pf_ut,11,64,54.0388
pf_ut,11,65,74.5016
pf_ut,11,66,3.91324
pf_ut,11,67,117.871
pf_ut,11,68,119.102
pf_ut,11,69,120.324
pf_ut,11,70,7.08751
pf_ut,11,71,26.1048
pf_ut,11,72,92.7931
pf_ut,11,73,61.8139
pf_ut,11,74,118.102
pf_ut,11,75,115.565
pf_ut,11,76,29.5454
pf_ut,11,77,36.5668
pf_ut,11,78,131.575
pf_ut,11,79,126.762
pf_ut,11,80,165.353
pf_ut,11,81,127.678
pf_ut,11,82,124.425
pf_ut,11,83,151.803
pf_ut,11,84,146.562
pf_ut,11,85,63.4972
pf_ut,11,86,63.6398
pf_ut,11,87,1.00198
pf_ut,11,88,119.3
pf_ut,11,89,72.7949
pf_ut,11,90,82.1559
pf_ut,11,91,105.675
pf_ut,11,92,95.0302
pf_ut,11,93,91.0194
pf_ut,11,94,138.009
pf_ut,11,95,62.2537
pf_ut,11,96,163.788
pf_ut,11,97,102.348
pf_ut,11,98,108.477
pf_ut,11,99,164.255
pf_ut,11,100,151.882
pf_ut,11,101,173.566
pf_ut,11,102,185.278
pf_ut,11,103,129.85
pf_ut,11,104,129.407
pf_ut,11,105,29.5769
pf_ut,11,106,23.4024
pf_ut,11,107,92.6288
pf_ut,11,108,82.9815
pf_ut,11,109,174.48
pf_ut,11,110,143.097
pf_ut,11,111,211.402
pf_ut,11,112,125.787
pf_ut,11,113,184.782
pf_ut,11,114,128.577
pf_ut,11,115,186.009
pf_ut,11,116,134.446
pf_ut,11,117,161.798
pf_ut,11,118,146.685
pf_ut,11,119,96.228
pf_ut,11,120,254.627
pf_ut,11,121,253.465
pf_ut,11,122,119.869
pf_ut,11,123,94.6036
pf_ut,11,124,180.984
pf_ut,11,125,179.535
pf_ut,11,126,200.045
pf_ut,11,127,207.873
pf_ut,11,128,97.4659
pf_ut,11,129,46.4169
pf_ut,11,130,91.7062
pf_ut,11,131,135.275
pf_ut,11,132,226.636
pf_ut,11,133,210.23
pf_ut,11,134,226.131
pf_ut,11,135,213.819
pf_ut,11,136,221.517
pf_ut,11,137,143.012
pf_ut,11,138,146.22
pf_ut,11,139,70.5397
pf_ut,11,140,48.1079
pf_ut,11,141,191.288
pf_ut,11,142,30.2226
pf_ut,11,143,160.264
pf_ut,11,144,124.017
pf_ut,11,145,164.3
pf_ut,11,146,228.093
pf_ut,11,147,246.156
pf_ut,11,148,26.1054
pf_ut,11,149,173.765
copf_ut,11,0,164.302
copf_ut,11,1,420.76
copf_ut,11,2,340.914
copf_ut,11,3,277.118
copf_ut,11,4,196.835
copf_ut,11,5,405.957
copf_ut,11,6,287.294
copf_ut,11,7,218.158
copf_ut,11,8,369.021
copf_ut,11,9,282.265
copf_ut,11,10,224.552
copf_ut,11,11,371.734
copf_ut,11,12,279.634
copf_ut,11,13,193.528
copf_ut,11,14,361.928
copf_ut,11,15,275.56
copf_ut,11,16,219.788
copf_ut,11,17,413.042
copf_ut,11,18,336.545
copf_ut,11,19,259.208
copf_ut,11,20,187.216
copf_ut,11,21,388.578
copf_ut,11,22,235.791
copf_ut,11,23,336.166
copf_ut,11,24,197.489
copf_ut,11,25,334.864
copf_ut,11,26,222.352
copf_ut,11,27,318.426
copf_ut,11,28,238.992
copf_ut,11,29,340.184
copf_ut,11,30,238.235
copf_ut,11,31,383.656
copf_ut,11,32,288.539
copf_ut,11,33,218.042
copf_ut,11,34,344.924
copf_ut,11,35,253.665
copf_ut,11,36,407.457
copf_ut,11,37,315.732
copf_ut,11,38,210.677
copf_ut,11,39,353.025
copf_ut,11,40,252.677
copf_ut,11,41,351.641
copf_ut,11,42,260.34
copf_ut,11,43,143.988
copf_ut,11,44,309.709
copf_ut,11,45,188.633
copf_ut,11,46,351.545
copf_ut,11,47,260.183
copf_ut,11,48,205.224
copf_ut,11,49,392.362
copf_ut,11,50,284.376
copf_ut,11,51,175.144
copf_ut,11,52,357.825
copf_ut,11,53,265.332
copf_ut,11,54,200.91
copf_ut,11,55,315.075
copf_ut,11,56,200.511
copf_ut,11,57,334.069
copf_ut,11,58,227.462
copf_ut,11,59,350.474
copf_ut,11,60,226.38
copf_ut,11,61,276.733
copf_ut,11,62,147.104
copf_ut,11,63,284.346
copf_ut,11,64,181.53
copf_ut,11,65,284.608
copf_ut,11,66,127.733
copf_ut,11,67,246.847
copf_ut,11,68,246.514
copf_ut,11,69,278.289
copf_ut,11,70,119.882
copf_ut,11,71,186.746
copf_ut,11,72,216.702
copf_ut,11,73,215.655
copf_ut,11,74,228.967
copf_ut,11,75,234.662
copf_ut,11,76,282.425
copf_ut,11,77,187
copf_ut,11,78,345.925
copf_ut,11,79,247.659
copf_ut,11,80,368.245
copf_ut,11,81,242.717
copf_ut,11,82,338.376
copf_ut,11,83,226.708
copf_ut,11,84,351.064
copf_ut,11,85,214.713
copf_ut,11,86,283.98
copf_ut,11,87,124.315
copf_ut,11,88,239.717
copf_ut,11,89,219.971
copf_ut,11,90,210.939
copf_ut,11,91,221.619
copf_ut,11,92,248.244
copf_ut,11,93,272.379
copf_ut,11,94,136.507
copf_ut,11,95,304.481
copf_ut,11,96,185.808
copf_ut,11,97,295.683
copf_ut,11,98,175.55
copf_ut,11,99,335.453
copf_ut,11,100,224.188
copf_ut,11,101,361.874
copf_ut,11,102,246.812
copf_ut,11,103,343.473
copf_ut,11,104,242.18
copf_ut,11,105,274.061
copf_ut,11,106,207.428
copf_ut,11,107,322.449
copf_ut,11,108,223.803
copf_ut,11,109,372.229
copf_ut,11,110,281.285
copf_ut,11,111,200.844
copf_ut,11,112,345.093
copf_ut,11,113,243.259
copf_ut,11,114,348.625
copf_ut,11,115,240.11
copf_ut,11,116,367.659
copf_ut,11,117,276.635
copf_ut,11,118,219.454
copf_ut,11,119,369.01
copf_ut,11,120,300.483
copf_ut,11,121,244.719
copf_ut,11,122,344.38
copf_ut,11,123,236.249
copf_ut,11,124,372.897
copf_ut,11,125,268.034
copf_ut,11,126,201.311
copf_ut,11,127,394.757
copf_ut,11,128,298.545
copf_ut,11,129,189.832
copf_ut,11,130,362.524
copf_ut,11,131,284.978
copf_ut,11,132,218.661
copf_ut,11,133,407.057
copf_ut,11,134,314.694
copf_ut,11,135,247.632
copf_ut,11,136,400.096
copf_ut,11,137,287.522
copf_ut,11,138,197.621
copf_ut,11,139,364.886
copf_ut,11,140,238.473
copf_ut,11,141,380.31
copf_ut,11,142,288.258
copf_ut,11,143,212.454
copf_ut,11,144,377.149
copf_ut,11,145,289.392
copf_ut,11,146,227.783
copf_ut,11,147,423.052
copf_ut,11,148,284.818
copf_ut,11,149,210.925
pf_ut,12,0,84.9214
pf_ut,12,1,212.058
pf_ut,12,2,181.744
pf_ut,12,3,253.153
pf_ut,12,4,68.5081
pf_ut,12,5,201.802
pf_ut,12,6,64.7177
pf_ut,12,7,199.247
pf_ut,12,8,144.828
pf_ut,12,9,127.32
pf_ut,12,10,184.65
pf_ut,12,11,146.498
pf_ut,12,12,187.517
pf_ut,12,13,134.78
pf_ut,12,14,189.559
pf_ut,12,15,54.3704
pf_ut,12,16,237.091
pf_ut,12,17,191.292
pf_ut,12,18,137.556
pf_ut,12,19,168.817
pf_ut,12,20,133.042
pf_ut,12,21,180.901
pf_ut,12,22,25.1124
pf_ut,12,23,112.215
pf_ut,12,24,60.193
pf_ut,12,25,133.857
pf_ut,12,26,108.047
pf_ut,12,27,139.289
pf_ut,12,28,36.5058
pf_ut,12,29,134.243
pf_ut,12,30,179.967
pf_ut,12,31,168.858
pf_ut,12,32,198.322
pf_ut,12,33,203.312
pf_ut,12,34,64.6114
pf_ut,12,35,137.958
pf_ut,12,36,227.891
pf_ut,12,37,227.686
pf_ut,12,38,51.8153
pf_ut,12,39,126.632
pf_ut,12,40,192.306
pf_ut,12,41,154.951
pf_ut,12,42,158.049
pf_ut,12,43,6.71734
pf_ut,12,44,160.385
pf_ut,12,45,147.688
pf_ut,12,46,144.023
pf_ut,12,47,16.3504
pf_ut,12,48,134.127
pf_ut,12,49,226.043
pf_ut,12,50,171.445
pf_ut,12,51,32.2163
